lat,lon,speed,temperature
-37.845000,145.110000,13.89,13.12
-37.845000,145.110000,13.89,13.12
-37.848959,145.118873,44.91,11.59
-37.845000,145.110000,13.89,13.12
-37.848959,145.118873,44.91,11.59
-37.849455,145.111798,60.60,11.69
-37.848444,145.110236,5.23,20.07
-37.848682,145.117375,17.15,20.61
-37.849651,145.110573,59.74,12.60
-37.849651,145.110573,59.74,12.60
-37.848444,145.110236,5.23,20.07
-37.849455,145.111798,60.60,11.69
-37.848682,145.117375,17.15,20.61
-37.845000,145.120000,62.15,20.34
-37.849455,145.111798,60.60,11.69
-37.848682,145.117375,17.15,20.61
-37.848444,145.110236,5.23,20.07
-37.849651,145.110573,59.74,12.60
-37.845000,145.120000,62.15,20.34
-37.845000,145.120000,62.15,20.34
-37.845000,145.114111,89.84,22.77
-37.845000,145.114111,89.84,22.77
-37.845000,145.114111,89.84,22.77
-37.845108,145.120000,74.37,15.73
-37.845108,145.120000,74.37,15.73
-37.845108,145.120000,74.37,15.73
-37.847273,145.116627,16.16,18.55
-37.847273,145.116627,16.16,18.55
-37.848699,145.118453,48.84,15.96
-37.845000,145.110000,61.96,24.58
-37.845000,145.110000,61.96,24.58
-37.847273,145.116627,16.16,18.55
-37.848699,145.118453,48.84,15.96
-37.848699,145.118453,48.84,15.96
-37.845000,145.110000,61.96,24.58
-37.845000,145.116482,8.42,20.52
-37.845000,145.116482,8.42,20.52
-37.845000,145.116482,8.42,20.52
-37.845000,145.112771,88.16,15.01
-37.851129,145.119361,29.93,12.66
-37.845000,145.119461,23.95,22.29
-37.845000,145.112771,88.16,15.01
-37.845000,145.119461,23.95,22.29
-37.851129,145.119361,29.93,12.66
-37.851129,145.119361,29.93,12.66
-37.845000,145.119461,23.95,22.29
-37.845000,145.112771,88.16,15.01
-37.845000,145.110000,76.32,10.17
-37.845000,145.110000,76.32,10.17
-37.845000,145.110000,76.32,10.17
-37.845000,145.115859,64.02,12.18
-37.845000,145.115859,64.02,12.18
-37.845000,145.115859,64.02,12.18
-37.845000,145.118707,33.53,13.65
-37.845000,145.118707,33.53,13.65
-37.845000,145.118707,33.53,13.65
-37.848513,145.114429,69.31,24.82
-37.848513,145.114429,69.31,24.82
-37.848513,145.114429,69.31,24.82
-37.847454,145.115969,90.15,17.23
-37.845000,145.110000,37.66,13.63
-37.847454,145.115969,90.15,17.23
-37.845000,145.110000,37.66,13.63
-37.845000,145.110000,37.66,13.63
-37.847454,145.115969,90.15,17.23
-37.845000,145.111957,79.37,12.97
-37.845000,145.111957,79.37,12.97
-37.845000,145.111957,79.37,12.97
-37.845000,145.120000,80.78,16.88
-37.845000,145.120000,80.78,16.88
-37.845000,145.120000,80.78,16.88
-37.849945,145.116496,62.29,15.00
-37.849945,145.116496,62.29,15.00
-37.849945,145.116496,62.29,15.00
-37.846715,145.118955,5.74,14.15
-37.846565,145.110933,65.64,15.14
-37.846565,145.110933,65.64,15.14
-37.846715,145.118955,5.74,14.15
-37.846565,145.110933,65.64,15.14
-37.846715,145.118955,5.74,14.15
-37.845000,145.110827,24.81,14.89
-37.845000,145.120000,38.34,11.82
-37.845000,145.110827,24.81,14.89
-37.845000,145.120000,38.34,11.82
-37.845000,145.110827,24.81,14.89
-37.845000,145.120000,38.34,11.82
-37.848842,145.111968,15.02,21.57
-37.848842,145.111968,15.02,21.57
-37.848842,145.111968,15.02,21.57
-37.845000,145.120000,81.23,21.83
-37.846344,145.110000,27.82,23.59
-37.846344,145.110000,27.82,23.59
-37.845000,145.120000,81.23,21.83
-37.846344,145.110000,27.82,23.59
-37.845000,145.120000,81.23,21.83
-37.845000,145.113011,55.60,16.46
-37.845000,145.113011,55.60,16.46
-37.845000,145.113011,55.60,16.46
-37.847097,145.110000,88.96,17.53
-37.847097,145.110000,88.96,17.53
-37.847097,145.110000,88.96,17.53
-37.849978,145.115503,3.99,23.61
-37.848487,145.111671,34.83,11.19
-37.849978,145.115503,3.99,23.61
-37.848487,145.111671,34.83,11.19
-37.849978,145.115503,3.99,23.61
-37.848487,145.111671,34.83,11.19
-37.845000,145.119067,49.08,22.21
-37.845000,145.119067,49.08,22.21
-37.845000,145.119067,49.08,22.21
-37.848413,145.110000,79.01,22.68
-37.848413,145.110000,79.01,22.68
-37.848413,145.110000,79.01,22.68
-37.845000,145.114383,19.59,24.78
-37.845000,145.114383,19.59,24.78
-37.845000,145.114383,19.59,24.78
-37.848307,145.110000,10.59,15.39
-37.848307,145.110000,10.59,15.39
-37.848307,145.110000,10.59,15.39
-37.845000,145.110000,45.97,20.16
-37.845000,145.110000,45.97,20.16
-37.845000,145.110000,45.97,20.16
-37.854592,145.113951,23.21,10.58
-37.854592,145.113951,23.21,10.58
-37.854592,145.113951,23.21,10.58
-37.847969,145.112107,0.09,21.51
-37.847969,145.112107,0.09,21.51
-37.847969,145.112107,0.09,21.51
-37.846497,145.117994,74.66,22.38
-37.846497,145.117994,74.66,22.38
-37.846497,145.117994,74.66,22.38
-37.848707,145.110000,23.73,11.06
-37.848707,145.110000,23.73,11.06
-37.848707,145.110000,23.73,11.06
-37.845000,145.114194,72.59,20.94
-37.855000,145.110963,12.34,10.29
-37.855000,145.110963,12.34,10.29
-37.845000,145.114194,72.59,20.94
-37.845000,145.114194,72.59,20.94
-37.855000,145.110963,12.34,10.29
-37.845161,145.110000,58.04,11.04
-37.845161,145.110000,58.04,11.04
-37.845161,145.110000,58.04,11.04
-37.848373,145.116064,42.98,13.05
-37.848373,145.116064,42.98,13.05
-37.848373,145.116064,42.98,13.05
-37.846415,145.110000,91.91,23.29
-37.846415,145.110000,91.91,23.29
-37.846415,145.110000,91.91,23.29
-37.849206,145.116186,98.20,14.84
-37.849206,145.116186,98.20,14.84
-37.852282,145.110000,70.49,14.85
-37.849206,145.116186,98.20,14.84
-37.852282,145.110000,70.49,14.85
-37.852282,145.110000,70.49,14.85
-37.845000,145.110000,86.33,12.79
-37.845000,145.110000,86.33,12.79
-37.845000,145.110000,86.33,12.79
-37.848135,145.119316,78.95,19.67
-37.848135,145.119316,78.95,19.67
-37.848135,145.119316,78.95,19.67
-37.845000,145.110000,21.75,23.02
-37.845000,145.110000,21.75,23.02
-37.845000,145.110000,21.75,23.02
-37.846740,145.113387,11.62,24.75
-37.855000,145.111030,80.36,12.78
-37.846740,145.113387,11.62,24.75
-37.846740,145.113387,11.62,24.75
-37.855000,145.111030,80.36,12.78
-37.855000,145.111030,80.36,12.78
-37.849684,145.112686,7.31,23.19
-37.850873,145.117037,52.96,23.53
-37.849684,145.112686,7.31,23.19
-37.850873,145.117037,52.96,23.53
-37.850873,145.117037,52.96,23.53
-37.849684,145.112686,7.31,23.19
-37.847567,145.112296,23.90,24.07
-37.847567,145.112296,23.90,24.07
-37.847567,145.112296,23.90,24.07
-37.845000,145.110000,85.77,20.98
-37.855000,145.110698,59.02,17.75
-37.855000,145.110698,59.02,17.75
-37.845000,145.110000,85.77,20.98
-37.845000,145.110000,85.77,20.98
-37.855000,145.110698,59.02,17.75
-37.846928,145.111347,97.17,24.60
-37.846928,145.111347,97.17,24.60
-37.846928,145.111347,97.17,24.60
-37.849437,145.115013,25.63,11.35
-37.849437,145.115013,25.63,11.35
-37.849437,145.115013,25.63,11.35
-37.850780,145.110525,11.99,10.04
-37.850780,145.110525,11.99,10.04
-37.850780,145.110525,11.99,10.04
-37.847467,145.110000,23.54,13.33
-37.847467,145.110000,23.54,13.33
-37.851539,145.110000,63.84,24.75
-37.847467,145.110000,23.54,13.33
-37.851539,145.110000,63.84,24.75
-37.851539,145.110000,63.84,24.75
-37.849807,145.110000,80.51,15.68
-37.849807,145.110000,80.51,15.68
-37.849807,145.110000,80.51,15.68
-37.848487,145.119131,37.67,24.47
-37.848487,145.119131,37.67,24.47
-37.848487,145.119131,37.67,24.47
-37.846549,145.110660,50.02,22.07
-37.846549,145.110660,50.02,22.07
-37.846549,145.110660,50.02,22.07
-37.848143,145.114164,6.90,12.14
-37.848143,145.114164,6.90,12.14
-37.848143,145.114164,6.90,12.14
-37.851744,145.113091,59.99,20.02
-37.851744,145.113091,59.99,20.02
-37.851744,145.113091,59.99,20.02
-37.849030,145.113317,52.24,12.18
-37.849030,145.113317,52.24,12.18
-37.849030,145.113317,52.24,12.18
-37.850802,145.118277,55.10,14.18
-37.850802,145.118277,55.10,14.18
-37.850802,145.118277,55.10,14.18
-37.849501,145.110000,29.71,24.47
-37.849501,145.110000,29.71,24.47
-37.849501,145.110000,29.71,24.47
-37.849868,145.113727,60.81,18.20
-37.849868,145.113727,60.81,18.20
-37.849868,145.113727,60.81,18.20
-37.851711,145.116859,68.07,21.12
-37.851711,145.116859,68.07,21.12
-37.851711,145.116859,68.07,21.12
-37.850321,145.110000,44.80,11.80
-37.850321,145.110000,44.80,11.80
-37.848005,145.120000,68.52,13.64
-37.848005,145.120000,68.52,13.64
-37.850321,145.110000,44.80,11.80
-37.848005,145.120000,68.52,13.64
-37.845129,145.110000,20.38,19.25
-37.845129,145.110000,20.38,19.25
-37.845129,145.110000,20.38,19.25
-37.850671,145.114325,96.38,22.04
-37.850671,145.114325,96.38,22.04
-37.850671,145.114325,96.38,22.04
-37.847120,145.116005,22.33,24.20
-37.847120,145.116005,22.33,24.20
-37.847120,145.116005,22.33,24.20
-37.849579,145.110000,73.15,20.14
-37.849579,145.110000,73.15,20.14
-37.849579,145.110000,73.15,20.14
-37.846834,145.116634,40.87,10.96
-37.846834,145.116634,40.87,10.96
-37.846834,145.116634,40.87,10.96
-37.847960,145.114618,83.73,14.27
-37.847960,145.114618,83.73,14.27
-37.847960,145.114618,83.73,14.27
-37.851904,145.115248,94.13,10.27
-37.849284,145.112569,22.93,18.76
-37.851904,145.115248,94.13,10.27
-37.849284,145.112569,22.93,18.76
-37.851904,145.115248,94.13,10.27
-37.849284,145.112569,22.93,18.76
-37.848190,145.113925,29.61,23.40
-37.848190,145.113925,29.61,23.40
-37.848190,145.113925,29.61,23.40
-37.847085,145.112413,59.35,16.91
-37.847085,145.112413,59.35,16.91
-37.847085,145.112413,59.35,16.91
-37.845000,145.110706,98.68,10.10
-37.845000,145.110706,98.68,10.10
-37.845000,145.110706,98.68,10.10
-37.854102,145.110769,1.41,15.25
-37.853293,145.114302,3.15,10.32
-37.854102,145.110769,1.41,15.25
-37.853293,145.114302,3.15,10.32
-37.853293,145.114302,3.15,10.32
-37.854102,145.110769,1.41,15.25
-37.845000,145.110815,62.96,15.61
-37.845000,145.110815,62.96,15.61
-37.845000,145.110815,62.96,15.61
-37.848967,145.113136,45.92,22.72
-37.848967,145.113136,45.92,22.72
-37.848967,145.113136,45.92,22.72
-37.850096,145.118875,92.66,21.56
-37.850096,145.118875,92.66,21.56
-37.850096,145.118875,92.66,21.56
-37.845183,145.110929,50.24,23.82
-37.845183,145.110929,50.24,23.82
-37.845183,145.110929,50.24,23.82
-37.855000,145.115563,38.01,20.57
-37.855000,145.115563,38.01,20.57
-37.855000,145.115563,38.01,20.57
-37.847787,145.119846,37.40,24.96
-37.847787,145.119846,37.40,24.96
-37.845000,145.110191,67.61,24.35
-37.847787,145.119846,37.40,24.96
-37.845000,145.110191,67.61,24.35
-37.845000,145.110191,67.61,24.35
-37.845452,145.112055,50.58,11.75
-37.845452,145.112055,50.58,11.75
-37.845452,145.112055,50.58,11.75
-37.853252,145.119124,31.77,17.15
-37.850948,145.113441,24.15,11.45
-37.850948,145.113441,24.15,11.45
-37.853252,145.119124,31.77,17.15
-37.853252,145.119124,31.77,17.15
-37.850948,145.113441,24.15,11.45
-37.852456,145.120000,27.73,13.06
-37.852456,145.120000,27.73,13.06
-37.845000,145.110050,83.35,19.40
-37.845000,145.110050,83.35,19.40
-37.852456,145.120000,27.73,13.06
-37.845000,145.110050,83.35,19.40
-37.848961,145.115762,58.21,21.80
-37.848961,145.115762,58.21,21.80
-37.848961,145.115762,58.21,21.80
-37.855000,145.114517,25.95,16.85
-37.855000,145.114517,25.95,16.85
-37.855000,145.110052,76.52,22.05
-37.855000,145.114517,25.95,16.85
-37.855000,145.110052,76.52,22.05
-37.855000,145.110052,76.52,22.05
-37.852754,145.117127,16.56,24.02
-37.852754,145.117127,16.56,24.02
-37.852754,145.117127,16.56,24.02
-37.847321,145.110511,29.46,10.75
-37.847321,145.110511,29.46,10.75
-37.847321,145.110511,29.46,10.75
-37.847190,145.116302,71.12,14.83
-37.847190,145.116302,71.12,14.83
-37.847190,145.116302,71.12,14.83
-37.855000,145.117906,37.41,22.83
-37.855000,145.117906,37.41,22.83
-37.855000,145.117906,37.41,22.83
-37.855000,145.110000,65.30,17.01
-37.855000,145.110000,65.30,17.01
-37.855000,145.110000,65.30,17.01
-37.850594,145.112268,4.08,18.99
-37.850594,145.112268,4.08,18.99
-37.850594,145.112268,4.08,18.99
-37.847980,145.110000,91.96,21.57
-37.847980,145.110000,91.96,21.57
-37.847980,145.110000,91.96,21.57
-37.847704,145.120000,14.68,14.75
-37.847704,145.120000,14.68,14.75
-37.847704,145.120000,14.68,14.75
-37.855000,145.118544,14.43,10.57
-37.855000,145.118544,14.43,10.57
-37.855000,145.118544,14.43,10.57
-37.852796,145.114879,57.21,19.80
-37.852796,145.114879,57.21,19.80
-37.852796,145.114879,57.21,19.80
-37.848834,145.110000,24.26,15.15
-37.848834,145.110000,24.26,15.15
-37.848834,145.110000,24.26,15.15
-37.850926,145.110000,81.98,23.46
-37.850926,145.110000,81.98,23.46
-37.850926,145.110000,81.98,23.46
-37.850482,145.120000,0.02,13.55
-37.850482,145.120000,0.02,13.55
-37.850482,145.120000,0.02,13.55
-37.853303,145.114590,48.12,21.23
-37.853303,145.114590,48.12,21.23
-37.853303,145.114590,48.12,21.23
-37.849066,145.117695,23.47,15.14
-37.849066,145.117695,23.47,15.14
-37.849066,145.117695,23.47,15.14
-37.849499,145.112919,72.86,17.85
-37.849499,145.112919,72.86,17.85
-37.849499,145.112919,72.86,17.85
-37.852349,145.114459,82.34,12.94
-37.852349,145.114459,82.34,12.94
-37.852349,145.114459,82.34,12.94
-37.851500,145.120000,86.37,17.57
-37.851500,145.120000,86.37,17.57
-37.851500,145.120000,86.37,17.57
-37.848375,145.110024,9.16,23.27
-37.851775,145.118900,57.37,14.32
-37.851775,145.118900,57.37,14.32
-37.848375,145.110024,9.16,23.27
-37.851775,145.118900,57.37,14.32
-37.848375,145.110024,9.16,23.27
-37.853178,145.114721,82.96,10.39
-37.853178,145.114721,82.96,10.39
-37.853178,145.114721,82.96,10.39
-37.849076,145.116303,3.42,17.51
-37.849076,145.116303,3.42,17.51
-37.849076,145.116303,3.42,17.51
-37.848220,145.120000,9.68,13.74
-37.848220,145.120000,9.68,13.74
-37.848220,145.120000,9.68,13.74
-37.855000,145.119159,7.84,13.08
-37.846672,145.110456,33.84,16.96
-37.846672,145.110456,33.84,16.96
-37.855000,145.119159,7.84,13.08
-37.846672,145.110456,33.84,16.96
-37.855000,145.119159,7.84,13.08
-37.853346,145.114863,51.79,24.02
-37.853346,145.114863,51.79,24.02
-37.853457,145.112448,26.75,14.74
-37.853457,145.112448,26.75,14.74
-37.853457,145.112448,26.75,14.74
-37.853346,145.114863,51.79,24.02
-37.847261,145.116163,34.36,13.38
-37.847261,145.116163,34.36,13.38
-37.847261,145.116163,34.36,13.38
-37.845006,145.110000,37.95,16.18
-37.845006,145.110000,37.95,16.18
-37.845006,145.110000,37.95,16.18
-37.855000,145.114198,36.85,17.35
-37.855000,145.114198,36.85,17.35
-37.855000,145.114198,36.85,17.35
-37.855000,145.112051,33.64,23.51
-37.855000,145.112051,33.64,23.51
-37.855000,145.112051,33.64,23.51
-37.852093,145.110088,39.52,13.87
-37.852093,145.110088,39.52,13.87
-37.852093,145.110088,39.52,13.87
-37.847748,145.113372,61.91,21.87
-37.847748,145.113372,61.91,21.87
-37.847748,145.113372,61.91,21.87
-37.845000,145.110000,29.59,12.46
-37.845000,145.110000,29.59,12.46
-37.845000,145.110000,29.59,12.46
-37.854733,145.116163,60.79,22.69
-37.854733,145.116163,60.79,22.69
-37.854733,145.116163,60.79,22.69
-37.855000,145.116494,11.07,20.50
-37.855000,145.116494,11.07,20.50
-37.855000,145.116494,11.07,20.50
-37.847504,145.113652,63.88,13.47
-37.847504,145.113652,63.88,13.47
-37.847504,145.113652,63.88,13.47
-37.846039,145.113227,0.90,20.87
-37.846039,145.113227,0.90,20.87
-37.846039,145.113227,0.90,20.87
-37.845212,145.110000,94.80,19.07
-37.845212,145.110000,94.80,19.07
-37.845212,145.110000,94.80,19.07
-37.855000,145.118227,2.68,24.65
-37.855000,145.118227,2.68,24.65
-37.855000,145.118227,2.68,24.65
-37.851319,145.120000,24.56,19.31
-37.851319,145.120000,24.56,19.31
-37.851319,145.120000,24.56,19.31
-37.849056,145.110678,8.66,20.68
-37.849056,145.110678,8.66,20.68
-37.849056,145.110678,8.66,20.68
-37.848627,145.115518,15.91,11.74
-37.848627,145.115518,15.91,11.74
-37.848627,145.115518,15.91,11.74
-37.845000,145.114294,35.64,17.76
-37.845000,145.114294,35.64,17.76
-37.845000,145.114294,35.64,17.76
-37.855000,145.117771,67.35,20.98
-37.855000,145.117771,67.35,20.98
-37.855000,145.117771,67.35,20.98
-37.853237,145.110000,76.09,18.04
-37.853237,145.110000,76.09,18.04
-37.846963,145.117772,32.80,17.29
-37.846963,145.117772,32.80,17.29
-37.853237,145.110000,76.09,18.04
-37.847841,145.116968,98.99,18.10
-37.846963,145.117772,32.80,17.29
-37.847841,145.116968,98.99,18.10
-37.847841,145.116968,98.99,18.10
-37.845000,145.115215,40.77,23.48
-37.845000,145.115215,40.77,23.48
-37.845000,145.115215,40.77,23.48
-37.853697,145.120000,35.99,16.50
-37.853697,145.120000,35.99,16.50
-37.853697,145.120000,35.99,16.50
-37.848211,145.115666,67.37,23.47
-37.848211,145.115666,67.37,23.47
-37.848211,145.115666,67.37,23.47
-37.854826,145.110000,24.50,14.73
-37.854826,145.110000,24.50,14.73
-37.854826,145.110000,24.50,14.73
-37.852200,145.112022,35.90,19.77
-37.852200,145.112022,35.90,19.77
-37.852200,145.112022,35.90,19.77
-37.846091,145.113161,17.55,24.67
-37.855000,145.120000,30.52,21.26
-37.846091,145.113161,17.55,24.67
-37.855000,145.120000,30.52,21.26
-37.846091,145.113161,17.55,24.67
-37.855000,145.120000,30.52,21.26
-37.852332,145.114097,31.21,10.94
-37.852332,145.114097,31.21,10.94
-37.852332,145.114097,31.21,10.94
-37.849993,145.110000,76.68,17.32
-37.849993,145.110000,76.68,17.32
-37.849993,145.110000,76.68,17.32
-37.847489,145.115611,39.65,11.30
-37.847489,145.115611,39.65,11.30
-37.847489,145.115611,39.65,11.30
-37.845887,145.110609,90.58,18.63
-37.854314,145.120000,98.47,13.77
-37.845887,145.110609,90.58,18.63
-37.854314,145.120000,98.47,13.77
-37.845887,145.110609,90.58,18.63
-37.854314,145.120000,98.47,13.77
-37.848614,145.114857,14.17,19.60
-37.855000,145.116807,8.79,15.28
-37.848614,145.114857,14.17,19.60
-37.855000,145.116807,8.79,15.28
-37.855000,145.116807,8.79,15.28
-37.848614,145.114857,14.17,19.60
-37.848948,145.111582,92.91,16.57
-37.848948,145.111582,92.91,16.57
-37.848948,145.111582,92.91,16.57
-37.845000,145.113743,21.41,11.65
-37.845000,145.113743,21.41,11.65
-37.845000,145.113743,21.41,11.65
-37.853766,145.118883,35.91,15.34
-37.853766,145.118883,35.91,15.34
-37.853766,145.118883,35.91,15.34
-37.850931,145.115985,57.98,13.40
-37.850931,145.115985,57.98,13.40
-37.847815,145.118458,93.46,11.17
-37.847815,145.118458,93.46,11.17
-37.850931,145.115985,57.98,13.40
-37.847815,145.118458,93.46,11.17
-37.855000,145.118531,28.81,20.99
-37.848355,145.110000,14.12,22.10
-37.855000,145.118531,28.81,20.99
-37.848355,145.110000,14.12,22.10
-37.845641,145.110611,81.28,14.23
-37.845641,145.110611,81.28,14.23
-37.848355,145.110000,14.12,22.10
-37.855000,145.118531,28.81,20.99
-37.845641,145.110611,81.28,14.23
-37.848994,145.117649,98.34,16.27
-37.845000,145.114498,9.77,23.94
-37.848994,145.117649,98.34,16.27
-37.848994,145.117649,98.34,16.27
-37.845000,145.114498,9.77,23.94
-37.845000,145.114498,9.77,23.94
-37.848131,145.110000,45.93,18.24
-37.848131,145.110000,45.93,18.24
-37.848131,145.110000,45.93,18.24
-37.850360,145.110333,69.49,24.43
-37.850360,145.110333,69.49,24.43
-37.850360,145.110333,69.49,24.43
-37.855000,145.115712,90.63,19.23
-37.855000,145.115712,90.63,19.23
-37.855000,145.115712,90.63,19.23
-37.853224,145.119716,84.47,16.43
-37.853224,145.119716,84.47,16.43
-37.853224,145.119716,84.47,16.43
-37.847234,145.114979,49.68,21.13
-37.847234,145.114979,49.68,21.13
-37.847234,145.114979,49.68,21.13
-37.850923,145.113532,8.91,24.65
-37.850923,145.113532,8.91,24.65
-37.850923,145.113532,8.91,24.65
-37.849058,145.110506,39.35,10.13
-37.849058,145.110506,39.35,10.13
-37.854209,145.120000,73.07,15.50
-37.849058,145.110506,39.35,10.13
-37.854209,145.120000,73.07,15.50
-37.854209,145.120000,73.07,15.50
-37.855000,145.120000,88.48,16.24
-37.855000,145.120000,88.48,16.24
-37.845419,145.113294,87.28,17.15
-37.845419,145.113294,87.28,17.15
-37.845419,145.113294,87.28,17.15
-37.855000,145.120000,88.48,16.24
-37.851901,145.114249,91.02,13.27
-37.851901,145.114249,91.02,13.27
-37.852608,145.120000,56.63,14.95
-37.851901,145.114249,91.02,13.27
-37.852608,145.120000,56.63,14.95
-37.849696,145.110000,31.67,15.93
-37.852608,145.120000,56.63,14.95
-37.849696,145.110000,31.67,15.93
-37.849696,145.110000,31.67,15.93
-37.852999,145.119940,24.21,15.37
-37.852999,145.119940,24.21,15.37
-37.852999,145.119940,24.21,15.37
-37.850174,145.112499,13.14,19.49
-37.850174,145.112499,13.14,19.49
-37.850174,145.112499,13.14,19.49
-37.854435,145.114905,8.46,22.19
-37.854435,145.114905,8.46,22.19
-37.854435,145.114905,8.46,22.19
-37.846247,145.110000,63.01,23.97
-37.846247,145.110000,63.01,23.97
-37.846247,145.110000,63.01,23.97
-37.854343,145.120000,85.92,19.61
-37.854343,145.120000,85.92,19.61
-37.854343,145.120000,85.92,19.61
-37.850048,145.115904,35.69,21.59
-37.850048,145.115904,35.69,21.59
-37.853653,145.113530,89.53,14.27
-37.853653,145.113530,89.53,14.27
-37.850048,145.115904,35.69,21.59
-37.853653,145.113530,89.53,14.27
-37.855000,145.116278,56.58,11.16
-37.855000,145.116278,56.58,11.16
-37.855000,145.116278,56.58,11.16
-37.850874,145.110000,87.80,22.93
-37.855000,145.120000,37.18,12.64
-37.855000,145.120000,37.18,12.64
-37.850874,145.110000,87.80,22.93
-37.855000,145.120000,37.18,12.64
-37.850874,145.110000,87.80,22.93
-37.853397,145.118370,14.38,23.92
-37.853397,145.118370,14.38,23.92
-37.853397,145.118370,14.38,23.92
-37.855000,145.113188,54.08,20.50
-37.855000,145.113188,54.08,20.50
-37.855000,145.113188,54.08,20.50
-37.855000,145.120000,80.55,16.70
-37.855000,145.120000,80.55,16.70
-37.855000,145.120000,80.55,16.70
-37.853851,145.110188,29.98,24.77
-37.855000,145.116660,40.67,11.06
-37.853851,145.110188,29.98,24.77
-37.855000,145.116660,40.67,11.06
-37.853851,145.110188,29.98,24.77
-37.855000,145.116660,40.67,11.06
-37.850620,145.117046,72.01,21.10
-37.850620,145.117046,72.01,21.10
-37.854937,145.117087,41.05,24.59
-37.854937,145.117087,41.05,24.59
-37.850620,145.117046,72.01,21.10
-37.854937,145.117087,41.05,24.59
-37.855000,145.120000,25.11,21.60
-37.855000,145.120000,25.11,21.60
-37.855000,145.120000,25.11,21.60
-37.849187,145.112430,7.37,16.86
-37.855000,145.111910,82.99,11.46
-37.849187,145.112430,7.37,16.86
-37.855000,145.111910,82.99,11.46
-37.849187,145.112430,7.37,16.86
-37.855000,145.111910,82.99,11.46
-37.850645,145.118123,44.80,23.22
-37.850645,145.118123,44.80,23.22
-37.850645,145.118123,44.80,23.22
-37.851237,145.112241,76.32,10.28
-37.851237,145.112241,76.32,10.28
-37.851237,145.112241,76.32,10.28
-37.855000,145.117044,95.27,23.27
-37.855000,145.117044,95.27,23.27
-37.855000,145.117044,95.27,23.27
-37.849561,145.111757,38.82,18.67
-37.849561,145.111757,38.82,18.67
-37.849561,145.111757,38.82,18.67
-37.855000,145.110000,71.80,15.68
-37.855000,145.110000,71.80,15.68
-37.855000,145.110000,71.80,15.68
-37.854371,145.117462,26.96,11.09
-37.854371,145.117462,26.96,11.09
-37.854371,145.117462,26.96,11.09
-37.847135,145.113897,15.19,18.53
-37.847135,145.113897,15.19,18.53
-37.847135,145.113897,15.19,18.53
-37.853787,145.120000,76.92,16.69
-37.853787,145.120000,76.92,16.69
-37.853787,145.120000,76.92,16.69
-37.849369,145.115960,71.93,24.33
-37.854766,145.111346,1.88,21.34
-37.849369,145.115960,71.93,24.33
-37.854766,145.111346,1.88,21.34
-37.854766,145.111346,1.88,21.34
-37.849369,145.115960,71.93,24.33
-37.855000,145.119295,5.62,24.08
-37.855000,145.119295,5.62,24.08
-37.850519,145.111711,61.06,15.94
-37.850519,145.111711,61.06,15.94
-37.855000,145.119295,5.62,24.08
-37.850519,145.111711,61.06,15.94
-37.849555,145.119975,70.76,14.43
-37.849555,145.119975,70.76,14.43
-37.849555,145.119975,70.76,14.43
-37.845511,145.115422,94.95,10.49
-37.853066,145.111755,84.46,13.88
-37.853066,145.111755,84.46,13.88
-37.845511,145.115422,94.95,10.49
-37.853066,145.111755,84.46,13.88
-37.845511,145.115422,94.95,10.49
-37.855000,145.116290,6.93,23.74
-37.855000,145.116290,6.93,23.74
-37.855000,145.116290,6.93,23.74
-37.848278,145.111803,85.09,11.33
-37.848278,145.111803,85.09,11.33
-37.848278,145.111803,85.09,11.33
-37.847967,145.120000,98.36,17.14
-37.847967,145.120000,98.36,17.14
-37.847967,145.120000,98.36,17.14
-37.855000,145.114276,20.40,18.27
-37.849642,145.115717,39.22,17.65
-37.855000,145.114276,20.40,18.27
-37.849642,145.115717,39.22,17.65
-37.855000,145.114276,20.40,18.27
-37.849642,145.115717,39.22,17.65
-37.855000,145.116362,27.81,19.19
-37.848126,145.116399,20.67,15.01
-37.855000,145.116362,27.81,19.19
-37.848126,145.116399,20.67,15.01
-37.848126,145.116399,20.67,15.01
-37.855000,145.116362,27.81,19.19
-37.845782,145.120000,4.58,10.64
-37.845782,145.120000,4.58,10.64
-37.845782,145.120000,4.58,10.64
-37.855000,145.118672,70.97,16.24
-37.851982,145.114238,30.68,10.36
-37.855000,145.118672,70.97,16.24
-37.851982,145.114238,30.68,10.36
-37.855000,145.118672,70.97,16.24
-37.851982,145.114238,30.68,10.36
-37.850399,145.114458,2.78,23.16
-37.848501,145.116774,23.57,13.39
-37.850399,145.114458,2.78,23.16
-37.848501,145.116774,23.57,13.39
-37.850399,145.114458,2.78,23.16
-37.848501,145.116774,23.57,13.39
-37.845000,145.115127,61.65,16.74
-37.845000,145.115127,61.65,16.74
-37.845000,145.115127,61.65,16.74
-37.855000,145.114062,46.23,18.14
-37.852682,145.116219,28.00,12.30
-37.852682,145.116219,28.00,12.30
-37.855000,145.114062,46.23,18.14
-37.855000,145.114062,46.23,18.14
-37.852682,145.116219,28.00,12.30
-37.845177,145.114723,75.71,14.63
-37.845177,145.114723,75.71,14.63
-37.849672,145.117822,59.22,15.65
-37.849672,145.117822,59.22,15.65
-37.849672,145.117822,59.22,15.65
-37.845177,145.114723,75.71,14.63
-37.845000,145.117502,51.93,15.68
-37.852361,145.115395,77.56,15.74
-37.854293,145.115880,44.16,24.85
-37.845000,145.117502,51.93,15.68
-37.852361,145.115395,77.56,15.74
